,ts,gabarit
1294,2023-10-03 13:29:59,3
1293,2023-10-03 13:30:01,3
1292,2023-10-03 13:30:03,3
1291,2023-10-03 13:30:05,3
1290,2023-10-03 13:30:07,3
1289,2023-10-03 13:30:09,3
1288,2023-10-03 13:30:12,3
1287,2023-10-03 13:30:14,3
1286,2023-10-03 13:30:16,3
1285,2023-10-03 13:30:18,3
1284,2023-10-03 13:30:20,3
1283,2023-10-03 13:30:22,3
1282,2023-10-03 13:30:24,3
1281,2023-10-03 13:30:26,3
1280,2023-10-03 13:30:28,3
1279,2023-10-03 13:30:30,3
1278,2023-10-03 13:30:32,3
1277,2023-10-03 13:30:34,3
1276,2023-10-03 13:30:37,3
1275,2023-10-03 13:30:39,3
1274,2023-10-03 13:30:41,3
1273,2023-10-03 13:30:43,3
1272,2023-10-03 13:30:45,3
1271,2023-10-03 13:30:47,3
1270,2023-10-03 13:30:49,3
1269,2023-10-03 13:30:51,3
1268,2023-10-03 13:30:53,3
1267,2023-10-03 13:30:55,3
1266,2023-10-03 13:30:57,3
1265,2023-10-03 13:30:59,3
1264,2023-10-03 13:31:01,3
1263,2023-10-03 13:31:03,3
1262,2023-10-03 13:31:05,3
1261,2023-10-03 13:31:08,3
1260,2023-10-03 13:31:09,3
1259,2023-10-03 13:31:12,3
1258,2023-10-03 13:31:14,3
1257,2023-10-03 13:31:16,3
1256,2023-10-03 13:31:18,3
1255,2023-10-03 13:31:20,3
1254,2023-10-03 13:31:22,3
1253,2023-10-03 13:31:24,3
1252,2023-10-03 13:31:26,3
1251,2023-10-03 13:31:28,3
1250,2023-10-03 13:31:31,3
1249,2023-10-03 13:31:33,3
1248,2023-10-03 13:31:35,3
1247,2023-10-03 13:31:37,3
1246,2023-10-03 13:31:39,3
1245,2023-10-03 13:31:41,3
1244,2023-10-03 13:31:44,3
1243,2023-10-03 13:31:46,3
1242,2023-10-03 13:31:48,3
1241,2023-10-03 13:31:50,3
1240,2023-10-03 13:31:52,3
1239,2023-10-03 13:31:54,3
1238,2023-10-03 13:31:56,3
1237,2023-10-03 13:31:58,3
1236,2023-10-03 13:32:00,3
1235,2023-10-03 13:32:02,3
1234,2023-10-03 13:32:04,3
1233,2023-10-03 13:32:06,3
1232,2023-10-03 13:32:08,3
1231,2023-10-03 13:32:10,3
1230,2023-10-03 13:32:12,3
1229,2023-10-03 13:32:15,3
1228,2023-10-03 13:32:16,3
1227,2023-10-03 13:32:19,3
1226,2023-10-03 13:32:21,3
1225,2023-10-03 13:32:23,3
1224,2023-10-03 13:32:25,3
1223,2023-10-03 13:32:27,3
1222,2023-10-03 13:32:29,3
1221,2023-10-03 13:32:31,3
1220,2023-10-03 13:32:33,3
1219,2023-10-03 13:32:35,3
1218,2023-10-03 13:32:38,3
1217,2023-10-03 13:32:40,3
1216,2023-10-03 13:32:42,3
1215,2023-10-03 13:32:44,3
1214,2023-10-03 13:32:46,3
1213,2023-10-03 13:32:48,3
1212,2023-10-03 13:32:50,3
1211,2023-10-03 13:32:52,3
1210,2023-10-03 13:32:54,3
1209,2023-10-03 13:32:56,3
1208,2023-10-03 13:32:59,3
1207,2023-10-03 13:33:01,3
1206,2023-10-03 13:33:03,3
1205,2023-10-03 13:33:05,3
1204,2023-10-03 13:33:07,3
1203,2023-10-03 13:33:11,3
1202,2023-10-03 13:33:11,3
1201,2023-10-03 13:33:13,3
1200,2023-10-03 13:33:15,3
1199,2023-10-03 13:33:17,3
1198,2023-10-03 13:33:19,3
1197,2023-10-03 13:33:22,3
1196,2023-10-03 13:33:24,3
1195,2023-10-03 13:33:26,3
1194,2023-10-03 13:33:28,3
1193,2023-10-03 13:33:30,3
1192,2023-10-03 13:33:32,3
1191,2023-10-03 13:33:34,3
1190,2023-10-03 13:33:36,3
1189,2023-10-03 13:33:38,3
1188,2023-10-03 13:33:40,3
1187,2023-10-03 13:33:43,3
1186,2023-10-03 13:33:44,3
1185,2023-10-03 13:33:46,3
1184,2023-10-03 13:33:48,3
1183,2023-10-03 13:33:50,3
1182,2023-10-03 13:33:53,3
1181,2023-10-03 13:33:55,3
1180,2023-10-03 13:33:59,3
1179,2023-10-03 13:34:00,3
1178,2023-10-03 13:34:01,3
1177,2023-10-03 13:34:03,3
1176,2023-10-03 13:34:05,3
1175,2023-10-03 13:34:07,3
1174,2023-10-03 13:34:09,3
1173,2023-10-03 13:34:11,3
1172,2023-10-03 13:34:13,3
1171,2023-10-03 13:34:15,3
1170,2023-10-03 13:34:17,3
1169,2023-10-03 13:34:27,3
1168,2023-10-03 13:34:27,3
1167,2023-10-03 13:34:27,3
1166,2023-10-03 13:34:28,3
1165,2023-10-03 13:34:30,3
1164,2023-10-03 13:34:32,3
1163,2023-10-03 13:34:34,3
1162,2023-10-03 13:34:36,3
1161,2023-10-03 13:34:38,3
1160,2023-10-03 13:34:40,3
1159,2023-10-03 13:34:46,3
1158,2023-10-03 13:34:47,3
1157,2023-10-03 13:34:47,3
1156,2023-10-03 13:34:49,3
1155,2023-10-03 13:34:51,3
1154,2023-10-03 13:34:53,3
1153,2023-10-03 13:34:55,3
1152,2023-10-03 13:34:57,3
1151,2023-10-03 13:34:59,3
1150,2023-10-03 13:35:01,3
1149,2023-10-03 13:35:03,3
1148,2023-10-03 13:35:05,3
1147,2023-10-03 13:35:07,3
1146,2023-10-03 13:35:09,3
1145,2023-10-03 13:35:11,3
1144,2023-10-03 13:35:13,3
1143,2023-10-03 13:35:16,3
1142,2023-10-03 13:35:18,3
1141,2023-10-03 13:35:20,3
1140,2023-10-03 13:35:22,3
1139,2023-10-03 13:35:24,3
1138,2023-10-03 13:35:26,3
1137,2023-10-03 13:35:28,3
1136,2023-10-03 13:35:30,3
1135,2023-10-03 13:35:32,3
1134,2023-10-03 13:35:34,3
1133,2023-10-03 13:35:36,3
1132,2023-10-03 13:35:38,3
1131,2023-10-03 13:35:40,3
1130,2023-10-03 13:35:43,3
1129,2023-10-03 13:35:45,3
1128,2023-10-03 13:35:47,3
1127,2023-10-03 13:35:49,3
1126,2023-10-03 13:35:51,3
1125,2023-10-03 13:35:53,3
1124,2023-10-03 13:35:55,3
1123,2023-10-03 13:35:57,3
1122,2023-10-03 13:35:59,3
1121,2023-10-03 13:36:01,3
1120,2023-10-03 13:36:04,3
1119,2023-10-03 13:36:05,3
1118,2023-10-03 13:36:08,3
1117,2023-10-03 13:36:10,3
1116,2023-10-03 13:36:12,3
1115,2023-10-03 13:36:14,3
1114,2023-10-03 13:36:16,3
1113,2023-10-03 13:36:18,3
1112,2023-10-03 13:36:20,3
1111,2023-10-03 13:36:22,3
1110,2023-10-03 13:36:25,3
1109,2023-10-03 13:36:26,3
1108,2023-10-03 13:36:28,3
1107,2023-10-03 13:36:31,3
1106,2023-10-03 13:36:32,3
1105,2023-10-03 13:36:35,3
1104,2023-10-03 13:36:37,3
1103,2023-10-03 13:36:39,3
1102,2023-10-03 13:36:41,3
1101,2023-10-03 13:36:43,3
1100,2023-10-03 13:36:45,3
1099,2023-10-03 13:36:47,3
1098,2023-10-03 13:36:49,3
1097,2023-10-03 13:36:51,3
1096,2023-10-03 13:36:53,3
1095,2023-10-03 13:36:55,3
1094,2023-10-03 13:36:57,3
1093,2023-10-03 13:36:59,3
1092,2023-10-03 13:37:02,3
1091,2023-10-03 13:37:04,3
1090,2023-10-03 13:37:06,3
1089,2023-10-03 13:37:08,3
1088,2023-10-03 13:37:10,3
1087,2023-10-03 13:37:12,3
1086,2023-10-03 13:37:14,3
1085,2023-10-03 13:37:16,3
1084,2023-10-03 13:37:18,3
1083,2023-10-03 13:37:20,3
1082,2023-10-03 13:37:23,3
1081,2023-10-03 13:37:25,3
1080,2023-10-03 13:37:26,3
1079,2023-10-03 13:37:29,3
1078,2023-10-03 13:37:31,3
1077,2023-10-03 13:37:33,3
1076,2023-10-03 13:37:35,3
1075,2023-10-03 13:37:37,3
1074,2023-10-03 13:37:39,3
1073,2023-10-03 13:37:41,3
1072,2023-10-03 13:37:43,3
1071,2023-10-03 13:37:45,3
1070,2023-10-03 13:37:47,3
1069,2023-10-03 13:37:49,3
1068,2023-10-03 13:37:51,3
1067,2023-10-03 13:37:54,3
1066,2023-10-03 13:37:56,3
1065,2023-10-03 13:37:58,3
1064,2023-10-03 13:38:00,3
1063,2023-10-03 13:38:02,3
1062,2023-10-03 13:38:04,3
1061,2023-10-03 13:38:06,3
1060,2023-10-03 13:38:08,3
1059,2023-10-03 13:38:10,3
1058,2023-10-03 13:38:12,3
1057,2023-10-03 13:38:14,3
1056,2023-10-03 13:38:16,3
1055,2023-10-03 13:38:18,3
1054,2023-10-03 13:38:20,3
1053,2023-10-03 13:38:22,3
1052,2023-10-03 13:38:24,3
1051,2023-10-03 13:38:26,3
1050,2023-10-03 13:38:28,3
1049,2023-10-03 13:38:31,3
1048,2023-10-03 13:38:33,3
1047,2023-10-03 13:38:35,3
1046,2023-10-03 13:38:37,3
1045,2023-10-03 13:38:39,3
1044,2023-10-03 13:38:41,3
1043,2023-10-03 13:38:43,3
1042,2023-10-03 13:38:45,3
1041,2023-10-03 13:38:47,3
1040,2023-10-03 13:38:49,3
1039,2023-10-03 13:38:52,3
1038,2023-10-03 13:38:54,3
1037,2023-10-03 13:38:56,3
1036,2023-10-03 13:38:58,3
1035,2023-10-03 13:39:00,3
1034,2023-10-03 13:39:02,3
1033,2023-10-03 13:39:04,3
1032,2023-10-03 13:39:06,3
1031,2023-10-03 13:39:10,3
1030,2023-10-03 13:39:10,3
1029,2023-10-03 13:39:12,3
1028,2023-10-03 13:39:14,3
1027,2023-10-03 13:39:16,3
1026,2023-10-03 13:39:18,3
1025,2023-10-03 13:39:20,3
1024,2023-10-03 13:39:22,3
1023,2023-10-03 13:39:25,3
1022,2023-10-03 13:39:27,3
1021,2023-10-03 13:39:29,3
1020,2023-10-03 13:39:31,3
1019,2023-10-03 13:39:33,3
1018,2023-10-03 13:39:35,3
1017,2023-10-03 13:39:37,3
1016,2023-10-03 13:39:39,3
1015,2023-10-03 13:39:52,3
1014,2023-10-03 13:39:52,3
1013,2023-10-03 13:39:52,3
1012,2023-10-03 13:39:55,3
1011,2023-10-03 13:39:56,3
1010,2023-10-03 13:39:58,3
1009,2023-10-03 13:40:00,3
1008,2023-10-03 13:40:02,3
1007,2023-10-03 13:40:04,3
1006,2023-10-03 13:40:06,3
1005,2023-10-03 13:40:09,3
1004,2023-10-03 13:40:11,3
1003,2023-10-03 13:40:13,3
1002,2023-10-03 13:40:15,3
1001,2023-10-03 13:40:17,3
1000,2023-10-03 13:40:19,3
999,2023-10-03 13:40:21,3
998,2023-10-03 13:40:24,3
997,2023-10-03 13:40:26,3
996,2023-10-03 13:40:28,3
995,2023-10-03 13:40:30,3
994,2023-10-03 13:40:32,3
993,2023-10-03 13:40:34,3
992,2023-10-03 13:40:36,3
991,2023-10-03 13:40:38,3
990,2023-10-03 13:40:40,3
989,2023-10-03 13:40:42,3
988,2023-10-03 13:40:44,3
987,2023-10-03 13:40:46,3
986,2023-10-03 13:40:48,3
985,2023-10-03 13:40:51,3
984,2023-10-03 13:40:52,3
983,2023-10-03 13:40:54,3
982,2023-10-03 13:40:56,3
981,2023-10-03 13:40:59,3
980,2023-10-03 13:41:01,3
979,2023-10-03 13:41:03,3
978,2023-10-03 13:41:05,3
977,2023-10-03 13:41:07,3
976,2023-10-03 13:41:09,3
975,2023-10-03 13:41:11,3
974,2023-10-03 13:41:14,3
973,2023-10-03 13:41:16,3
972,2023-10-03 13:41:18,3
971,2023-10-03 13:41:20,3
970,2023-10-03 13:41:22,3
969,2023-10-03 13:41:24,3
968,2023-10-03 13:41:26,3
967,2023-10-03 13:41:28,3
966,2023-10-03 13:41:30,3
965,2023-10-03 13:41:32,3
964,2023-10-03 13:41:34,3
963,2023-10-03 13:41:37,3
962,2023-10-03 13:41:39,3
961,2023-10-03 13:41:41,3
960,2023-10-03 13:41:43,3
959,2023-10-03 13:41:45,3
958,2023-10-03 13:41:47,3
957,2023-10-03 13:41:49,3
956,2023-10-03 13:41:51,3
955,2023-10-03 13:41:53,3
954,2023-10-03 13:41:57,3
953,2023-10-03 13:41:57,3
952,2023-10-03 13:41:59,3
951,2023-10-03 13:42:01,3
950,2023-10-03 13:42:03,3
949,2023-10-03 13:42:05,3
948,2023-10-03 13:42:07,3
947,2023-10-03 13:42:09,3
946,2023-10-03 13:42:11,3
945,2023-10-03 13:42:13,3
944,2023-10-03 13:42:16,3
943,2023-10-03 13:42:18,3
942,2023-10-03 13:42:20,3
941,2023-10-03 13:42:22,3
940,2023-10-03 13:42:24,3
939,2023-10-03 13:42:26,3
938,2023-10-03 13:42:28,3
937,2023-10-03 13:42:30,3
936,2023-10-03 13:42:32,3
935,2023-10-03 13:42:34,3
934,2023-10-03 13:42:36,3
933,2023-10-03 13:42:38,3
932,2023-10-03 13:42:40,3
931,2023-10-03 13:42:42,3
930,2023-10-03 13:42:44,3
929,2023-10-03 13:42:46,3
928,2023-10-03 13:42:49,3
927,2023-10-03 13:42:50,3
926,2023-10-03 13:42:53,3
925,2023-10-03 13:42:55,3
924,2023-10-03 13:42:57,3
923,2023-10-03 13:42:59,3
922,2023-10-03 13:43:01,3
921,2023-10-03 13:43:03,3
920,2023-10-03 13:43:06,3
919,2023-10-03 13:43:07,3
918,2023-10-03 13:43:09,3
917,2023-10-03 13:43:12,3
916,2023-10-03 13:43:14,3
915,2023-10-03 13:43:16,3
914,2023-10-03 13:43:18,3
913,2023-10-03 13:43:20,3
912,2023-10-03 13:43:22,3
911,2023-10-03 13:43:24,3
910,2023-10-03 13:43:26,3
909,2023-10-03 13:43:28,3
908,2023-10-03 13:43:30,3
907,2023-10-03 13:43:32,3
906,2023-10-03 13:43:35,3
905,2023-10-03 13:43:36,3
904,2023-10-03 13:43:39,3
903,2023-10-03 13:43:40,3
902,2023-10-03 13:43:43,3
901,2023-10-03 13:43:45,3
900,2023-10-03 13:43:47,3
899,2023-10-03 13:43:49,3
898,2023-10-03 13:43:51,3
897,2023-10-03 13:43:53,3
896,2023-10-03 13:43:55,3
895,2023-10-03 13:43:57,3
894,2023-10-03 13:43:59,3
893,2023-10-03 13:44:01,3
892,2023-10-03 13:44:04,3
891,2023-10-03 13:44:05,3
890,2023-10-03 13:44:07,3
889,2023-10-03 13:44:09,3
888,2023-10-03 13:44:12,3
887,2023-10-03 13:44:14,3
886,2023-10-03 13:44:16,3
885,2023-10-03 13:44:18,3
884,2023-10-03 13:44:20,3
883,2023-10-03 13:44:22,3
882,2023-10-03 13:44:24,3
881,2023-10-03 13:44:26,3
880,2023-10-03 13:44:28,3
879,2023-10-03 13:44:30,3
878,2023-10-03 13:44:32,3
877,2023-10-03 13:44:34,3
876,2023-10-03 13:44:36,3
875,2023-10-03 13:44:38,3
874,2023-10-03 13:44:40,3
873,2023-10-03 13:44:42,3
872,2023-10-03 13:44:44,3
871,2023-10-03 13:44:47,3
870,2023-10-03 13:44:49,3
869,2023-10-03 13:44:51,3
868,2023-10-03 13:44:53,3
867,2023-10-03 13:44:55,3
866,2023-10-03 13:44:57,3
865,2023-10-03 13:44:59,3
864,2023-10-03 13:45:01,3
863,2023-10-03 13:45:03,3
862,2023-10-03 13:45:06,3
861,2023-10-03 13:45:07,3
860,2023-10-03 13:45:10,3
859,2023-10-03 13:45:12,3
858,2023-10-03 13:45:14,3
857,2023-10-03 13:45:16,3
856,2023-10-03 13:45:18,3
855,2023-10-03 13:45:22,3
854,2023-10-03 13:45:22,3
853,2023-10-03 13:45:24,3
852,2023-10-03 13:45:26,3
851,2023-10-03 13:45:28,3
850,2023-10-03 13:45:30,3
849,2023-10-03 13:45:32,3
848,2023-10-03 13:45:34,3
847,2023-10-03 13:45:37,3
846,2023-10-03 13:45:39,3
845,2023-10-03 13:45:41,3
844,2023-10-03 13:45:44,3
843,2023-10-03 13:45:45,3
842,2023-10-03 13:45:47,3
841,2023-10-03 13:45:49,3
840,2023-10-03 13:45:51,3
839,2023-10-03 13:45:53,3
838,2023-10-03 13:45:55,3
837,2023-10-03 13:45:57,3
836,2023-10-03 13:45:59,3
835,2023-10-03 13:46:01,3
834,2023-10-03 13:46:03,3
833,2023-10-03 13:46:07,3
832,2023-10-03 13:46:07,3
831,2023-10-03 13:46:09,3
830,2023-10-03 13:46:11,3
829,2023-10-03 13:46:14,3
828,2023-10-03 13:46:16,3
827,2023-10-03 13:46:18,3
826,2023-10-03 13:46:20,3
825,2023-10-03 13:46:22,3
824,2023-10-03 13:46:24,3
823,2023-10-03 13:46:26,3
822,2023-10-03 13:46:28,3
821,2023-10-03 13:46:30,3
820,2023-10-03 13:46:32,3
819,2023-10-03 13:46:34,3
818,2023-10-03 13:46:36,3
817,2023-10-03 13:46:38,3
816,2023-10-03 13:46:40,3
815,2023-10-03 13:46:42,3
814,2023-10-03 13:46:44,3
813,2023-10-03 13:46:47,3
812,2023-10-03 13:46:49,3
811,2023-10-03 13:46:51,3
810,2023-10-03 13:46:53,3
809,2023-10-03 13:46:55,3
808,2023-10-03 13:46:57,3
807,2023-10-03 13:46:59,3
806,2023-10-03 13:47:01,3
805,2023-10-03 13:47:03,3
804,2023-10-03 13:47:06,3
803,2023-10-03 13:47:07,3
802,2023-10-03 13:47:09,3
801,2023-10-03 13:47:11,3
800,2023-10-03 13:47:15,3
799,2023-10-03 13:47:16,3
798,2023-10-03 13:47:18,3
797,2023-10-03 13:47:20,3
796,2023-10-03 13:47:22,3
795,2023-10-03 13:47:24,3
794,2023-10-03 13:47:26,3
793,2023-10-03 13:47:28,3
792,2023-10-03 13:47:30,3
791,2023-10-03 13:47:32,3
790,2023-10-03 13:47:34,3
789,2023-10-03 13:47:36,3
788,2023-10-03 13:47:38,3
787,2023-10-03 13:47:41,3
786,2023-10-03 13:47:43,3
785,2023-10-03 13:47:45,3
784,2023-10-03 13:47:47,3
783,2023-10-03 13:47:49,3
782,2023-10-03 13:47:51,3
781,2023-10-03 13:47:53,3
780,2023-10-03 13:47:55,3
779,2023-10-03 13:47:57,3
778,2023-10-03 13:47:59,3
777,2023-10-03 13:48:01,3
776,2023-10-03 13:48:03,3
775,2023-10-03 13:48:05,3
774,2023-10-03 13:48:07,3
773,2023-10-03 13:48:09,3
772,2023-10-03 13:48:11,3
771,2023-10-03 13:48:13,3
770,2023-10-03 13:48:16,3
769,2023-10-03 13:48:18,3
768,2023-10-03 13:48:20,3
767,2023-10-03 13:48:22,3
766,2023-10-03 13:48:24,3
765,2023-10-03 13:48:26,3
764,2023-10-03 13:48:28,3
763,2023-10-03 13:48:30,3
762,2023-10-03 13:48:32,3
761,2023-10-03 13:48:34,3
760,2023-10-03 13:48:36,3
759,2023-10-03 13:48:38,3
758,2023-10-03 13:48:40,3
757,2023-10-03 13:48:42,3
756,2023-10-03 13:48:44,3
755,2023-10-03 13:48:46,3
754,2023-10-03 13:48:49,3
753,2023-10-03 13:48:50,3
752,2023-10-03 13:48:52,3
751,2023-10-03 13:48:55,3
750,2023-10-03 13:48:57,3
749,2023-10-03 13:48:59,3
748,2023-10-03 13:49:01,3
747,2023-10-03 13:49:03,3
746,2023-10-03 13:49:05,3
745,2023-10-03 13:49:07,3
744,2023-10-03 13:49:09,3
743,2023-10-03 13:49:11,3
742,2023-10-03 13:49:13,3
741,2023-10-03 13:49:15,3
740,2023-10-03 13:49:17,3
739,2023-10-03 13:49:19,3
738,2023-10-03 13:49:22,3
737,2023-10-03 13:49:24,3
736,2023-10-03 13:49:26,3
735,2023-10-03 13:49:28,3
734,2023-10-03 13:49:30,3
733,2023-10-03 13:49:32,3
732,2023-10-03 13:49:34,3
731,2023-10-03 13:49:36,3
730,2023-10-03 13:49:38,3
729,2023-10-03 13:49:41,3
728,2023-10-03 13:49:42,3
727,2023-10-03 13:49:44,3
726,2023-10-03 13:49:46,3
725,2023-10-03 13:49:48,3
724,2023-10-03 13:49:50,3
723,2023-10-03 13:49:53,3
722,2023-10-03 13:49:54,3
721,2023-10-03 13:49:57,3
720,2023-10-03 13:49:59,3
719,2023-10-03 13:50:01,3
718,2023-10-03 13:50:03,3
717,2023-10-03 13:50:05,3
716,2023-10-03 13:50:07,3
715,2023-10-03 13:50:09,3
714,2023-10-03 13:50:11,3
713,2023-10-03 13:50:13,3
712,2023-10-03 13:50:15,3
711,2023-10-03 13:50:17,3
710,2023-10-03 13:50:19,3
709,2023-10-03 13:50:21,3
708,2023-10-03 13:50:23,3
707,2023-10-03 13:50:25,3
706,2023-10-03 13:50:27,3
705,2023-10-03 13:50:30,3
704,2023-10-03 13:50:31,3
703,2023-10-03 13:50:34,3
702,2023-10-03 13:50:36,3
701,2023-10-03 13:50:38,3
700,2023-10-03 13:50:40,3
699,2023-10-03 13:50:42,3
698,2023-10-03 13:50:44,3
697,2023-10-03 13:50:46,3
696,2023-10-03 13:50:48,3
695,2023-10-03 13:50:50,3
694,2023-10-03 13:50:52,3
693,2023-10-03 13:50:57,3
692,2023-10-03 13:50:57,3
691,2023-10-03 13:50:58,3
690,2023-10-03 13:51:00,3
689,2023-10-03 13:51:02,3
688,2023-10-03 13:51:04,3
687,2023-10-03 13:51:06,3
686,2023-10-03 13:51:08,3
685,2023-10-03 13:51:10,3
684,2023-10-03 13:51:12,3
683,2023-10-03 13:51:14,3
682,2023-10-03 13:51:16,3
681,2023-10-03 13:51:19,3
680,2023-10-03 13:51:20,3
679,2023-10-03 13:51:23,3
678,2023-10-03 13:51:25,3
677,2023-10-03 13:51:27,3
676,2023-10-03 13:51:29,3
675,2023-10-03 13:51:31,3
674,2023-10-03 13:51:33,3
673,2023-10-03 13:51:35,3
672,2023-10-03 13:51:37,3
671,2023-10-03 13:51:39,3
670,2023-10-03 13:51:41,3
669,2023-10-03 13:51:43,3
668,2023-10-03 13:51:45,3
667,2023-10-03 13:51:47,3
666,2023-10-03 13:51:49,3
665,2023-10-03 13:51:51,3
664,2023-10-03 13:51:53,3
663,2023-10-03 13:51:55,3
662,2023-10-03 13:51:58,3
661,2023-10-03 13:52:00,3
660,2023-10-03 13:52:02,3
659,2023-10-03 13:52:04,3
658,2023-10-03 13:52:06,3
657,2023-10-03 13:52:08,3
656,2023-10-03 13:52:10,3
655,2023-10-03 13:52:13,3
654,2023-10-03 13:52:14,3
653,2023-10-03 13:52:16,3
652,2023-10-03 13:52:18,3
651,2023-10-03 13:52:20,3
650,2023-10-03 13:52:22,3
649,2023-10-03 13:52:24,3
648,2023-10-03 13:52:26,3
647,2023-10-03 13:52:29,3
646,2023-10-03 13:52:31,3
645,2023-10-03 13:52:33,3
644,2023-10-03 13:52:35,3
643,2023-10-03 13:52:37,3
642,2023-10-03 13:52:39,3
641,2023-10-03 13:52:41,3
640,2023-10-03 13:52:43,3
639,2023-10-03 13:52:45,3
638,2023-10-03 13:52:47,3
637,2023-10-03 13:52:49,3
636,2023-10-03 13:52:51,3
635,2023-10-03 13:52:53,3
634,2023-10-03 13:52:55,3
633,2023-10-03 13:52:58,3
632,2023-10-03 13:52:59,3
631,2023-10-03 13:53:01,3
630,2023-10-03 13:53:03,3
629,2023-10-03 13:53:06,3
628,2023-10-03 13:53:08,3
627,2023-10-03 13:53:10,3
626,2023-10-03 13:53:12,3
625,2023-10-03 13:53:14,3
624,2023-10-03 13:53:16,3
623,2023-10-03 13:53:18,3
622,2023-10-03 13:53:20,3
621,2023-10-03 13:53:22,3
620,2023-10-03 13:53:24,3
619,2023-10-03 13:53:26,3
618,2023-10-03 13:53:28,3
617,2023-10-03 13:53:31,3
616,2023-10-03 13:53:32,3
615,2023-10-03 13:53:35,3
614,2023-10-03 13:53:37,3
613,2023-10-03 13:53:39,3
612,2023-10-03 13:53:41,3
611,2023-10-03 13:53:43,3
610,2023-10-03 13:53:45,3
609,2023-10-03 13:53:47,3
608,2023-10-03 13:53:49,3
607,2023-10-03 13:53:51,3
606,2023-10-03 13:53:53,3
605,2023-10-03 13:53:55,3
604,2023-10-03 13:53:57,3
603,2023-10-03 13:53:59,3
602,2023-10-03 13:54:01,3
601,2023-10-03 13:54:03,3
600,2023-10-03 13:54:05,3
599,2023-10-03 13:54:07,3
598,2023-10-03 13:54:09,3
597,2023-10-03 13:54:11,3
596,2023-10-03 13:54:14,3
595,2023-10-03 13:54:15,3
594,2023-10-03 13:54:18,3
593,2023-10-03 13:54:19,3
592,2023-10-03 13:54:22,3
591,2023-10-03 13:54:24,3
590,2023-10-03 13:54:26,3
589,2023-10-03 13:54:28,3
588,2023-10-03 13:54:30,3
587,2023-10-03 13:54:32,3
586,2023-10-03 13:54:34,3
585,2023-10-03 13:54:36,3
584,2023-10-03 13:54:38,3
583,2023-10-03 13:54:40,3
582,2023-10-03 13:54:42,3
581,2023-10-03 13:54:44,3
580,2023-10-03 13:54:46,3
579,2023-10-03 13:54:49,3
578,2023-10-03 13:54:51,3
577,2023-10-03 13:54:53,3
576,2023-10-03 13:54:55,3
575,2023-10-03 13:54:57,3
574,2023-10-03 13:54:59,3
573,2023-10-03 13:55:01,3
572,2023-10-03 13:55:03,3
571,2023-10-03 13:55:06,3
570,2023-10-03 13:55:08,3
569,2023-10-03 13:55:10,3
568,2023-10-03 13:55:12,3
567,2023-10-03 13:55:14,3
566,2023-10-03 13:55:16,3
565,2023-10-03 13:55:18,3
564,2023-10-03 13:55:20,3
563,2023-10-03 13:55:23,3
562,2023-10-03 13:55:24,3
561,2023-10-03 13:55:26,3
560,2023-10-03 13:55:29,3
559,2023-10-03 13:55:31,3
558,2023-10-03 13:55:33,3
557,2023-10-03 13:55:35,3
556,2023-10-03 13:55:37,3
555,2023-10-03 13:55:39,3
554,2023-10-03 13:55:41,3
553,2023-10-03 13:55:43,3
552,2023-10-03 13:55:45,3
551,2023-10-03 13:55:47,3
550,2023-10-03 13:55:49,3
549,2023-10-03 13:55:51,3
548,2023-10-03 13:55:53,3
547,2023-10-03 13:55:55,3
546,2023-10-03 13:55:57,3
545,2023-10-03 13:55:59,3
544,2023-10-03 13:56:01,3
543,2023-10-03 13:56:04,3
542,2023-10-03 13:56:06,3
541,2023-10-03 13:56:08,3
540,2023-10-03 13:56:10,3
539,2023-10-03 13:56:12,3
538,2023-10-03 13:56:14,3
537,2023-10-03 13:56:16,3
536,2023-10-03 13:56:18,3
535,2023-10-03 13:56:20,3
534,2023-10-03 13:56:22,3
533,2023-10-03 13:56:24,3
532,2023-10-03 13:56:26,3
531,2023-10-03 13:56:29,3
530,2023-10-03 13:56:30,3
529,2023-10-03 13:56:33,3
528,2023-10-03 13:56:35,3
527,2023-10-03 13:56:37,3
526,2023-10-03 13:56:39,3
525,2023-10-03 13:56:41,3
524,2023-10-03 13:56:43,3
523,2023-10-03 13:56:45,3
522,2023-10-03 13:56:47,3
521,2023-10-03 13:56:49,3
520,2023-10-03 13:56:51,3
519,2023-10-03 13:56:53,3
518,2023-10-03 13:56:55,3
517,2023-10-03 13:56:57,3
516,2023-10-03 13:57:00,3
515,2023-10-03 13:57:02,3
514,2023-10-03 13:57:03,3
513,2023-10-03 13:57:06,3
512,2023-10-03 13:57:08,3
511,2023-10-03 13:57:10,3
510,2023-10-03 13:57:12,3
509,2023-10-03 13:57:16,3
508,2023-10-03 13:57:16,3
507,2023-10-03 13:57:18,3
506,2023-10-03 13:57:20,3
505,2023-10-03 13:57:22,3
504,2023-10-03 13:57:24,3
503,2023-10-03 13:57:27,3
502,2023-10-03 13:57:28,3
501,2023-10-03 13:57:30,3
500,2023-10-03 13:57:33,3
499,2023-10-03 13:57:35,3
498,2023-10-03 13:57:37,3
497,2023-10-03 13:57:39,3
496,2023-10-03 13:57:41,3
495,2023-10-03 13:57:43,3
494,2023-10-03 13:57:45,3
493,2023-10-03 13:57:47,3
492,2023-10-03 13:57:49,3
491,2023-10-03 13:57:51,3
490,2023-10-03 13:57:53,3
