Stamp;Agent;Model;Nquadro
2023-09-28 15:29:26;T012;SPT120018W;202301000128697
2023-09-28 15:29:33;T013;SPT120018W;202302000080675
2023-09-28 15:30:24;T013;SPT120018W;202302000080676
2023-09-28 15:30:44;T012;SPT120018W;202301000128698
2023-09-28 15:31:35;T012;SPT120018W;202301000128699
2023-09-28 15:32:14;T013;SPT120018W;202302000080677
2023-09-28 15:32:37;T012;SPT120018W;202301000128694
2023-09-28 15:33:24;T013;SPT120018W;202302000080678
2023-09-28 15:33:46;T012;SPT120018W;202301000128695
2023-09-28 15:34:38;T013;SPT120018W;202302000080679
2023-09-28 15:35:03;T012;SPT120018W;202301000128696
2023-09-28 15:35:53;T013;SPT120018W;202302000080680
2023-09-28 15:36:32;T012;SPT120018W;202301000128700
2023-09-28 15:36:46;T013;SPT120018W;202302000080681
2023-09-28 15:37:23;T012;SPT120018W;202301000128701
2023-09-28 15:38:10;T013;SPT120018W;202302000080682
2023-09-28 15:38:16;T012;SPT120018W;202301000128702
2023-09-28 15:39:07;T013;SPT120018W;202302000080683
2023-09-28 15:39:37;T012;SPT120018W;202301000128703
2023-09-28 15:40:17;T013;SPT120018W;202302000080684
2023-09-28 15:40:40;T012;SPT120018W;202301000128704
2023-09-28 15:41:26;T013;SPT120018W;202302000080685
2023-09-28 15:43:37;T012;SPT120018W;202301000128693
2023-09-28 15:43:57;T013;SPT120018W;202302000080686
2023-09-28 15:44:36;T012;SPT120018W;202301000128692
2023-09-28 15:44:49;T013;SPT120018W;202302000080687
2023-09-28 15:45:48;T013;SPT120018W;202302000080688
2023-09-28 15:46:47;T013;SPT120018W;202302000080689
2023-09-28 15:46:55;T012;SPT120018W;202301000128691
2023-09-28 15:47:49;T013;SPT120018W;202302000080690
2023-09-28 15:48:03;T012;SPT120018W;202301000128691
2023-09-28 15:48:44;T012;SPT120018W;202301000128664
2023-09-28 15:48:59;T013;SPT120018W;202302000080691
2023-09-28 15:49:38;T012;SPT120018W;202301000128691
