Stamp,Agent,Model,Nquadro
2023-09-26 12:47:00,T013,SPT120018W,202302000080084
2023-09-26 12:48:00,T013,SPT120018W,202302000080085
2023-09-26 12:48:00,T012,SPT120018W,202301000127967
2023-09-26 12:49:00,T013,SPT120018W,202302000080086
2023-09-26 12:49:00,T012,SPT120018W,202301000127968
2023-09-26 12:50:00,T012,SPT120018W,202301000127969
2023-09-26 12:50:00,T013,SPT120018W,202302000080087
2023-09-26 12:52:00,T012,SPT120018W,202301000127970
2023-09-26 12:52:00,T013,SPT120018W,202302000080088
2023-09-26 12:53:00,T012,SPT120018W,202301000127971
2023-09-26 12:53:00,T013,SPT120018W,202302000080089
2023-09-26 12:54:00,T012,SPT120018W,202301000127972
2023-09-26 12:55:00,T013,SPT120018W,202302000080090
2023-09-26 12:55:00,T012,SPT120018W,202301000127973
2023-09-26 12:56:00,T013,SPT120018W,202302000080091
2023-09-26 12:56:00,T012,SPT120018W,202301000127974
2023-09-26 12:57:00,T013,SPT120018W,202302000080092
2023-09-26 13:59:00,T012,SPT120018W,202301000127975
2023-09-26 14:01:00,T014,OCTAN-40,202302000080001
2023-09-26 14:02:00,T012,SPT120018W,202301000127975
2023-09-26 14:03:00,T012,SPT120018W,202301000127976
2023-09-26 14:04:00,T014,OCTAN-40,202302000080002
2023-09-26 14:04:00,T012,SPT120018W,202301000127971
2023-09-26 14:05:00,T012,SPT120018W,202301000127977
2023-09-26 14:06:00,T014,OCTAN-40,202302000080003
2023-09-26 14:06:00,T012,SPT120018W,202301000127978
2023-09-26 14:08:00,T012,SPT120018W,202301000127979
2023-09-26 14:08:00,T014,OCTAN-40,202302000080004
2023-09-26 14:10:00,T012,SPT120018W,202301000127980
2023-09-26 14:11:00,T012,SPT120018W,202301000127981
2023-09-26 14:11:00,T014,OCTAN-40,202302000080005
2023-09-26 14:12:00,T012,SPT120018W,202301000127982
2023-09-26 14:13:00,T014,OCTAN-40,202302000080006
2023-09-26 14:13:00,T012,SPT120018W,202301000127983
2023-09-26 14:14:00,T012,SPT120018W,202301000127984
2023-09-26 14:16:00,T012,SPT120018W,202301000127985
2023-09-26 14:16:00,T014,OCTAN-40,202302000080007
2023-09-26 14:17:00,T012,SPT120018W,202301000127986
2023-09-26 14:18:00,T014,OCTAN-40,202302000080007
2023-09-26 14:18:00,T012,SPT120018W,202301000127987
2023-09-26 14:20:00,T014,OCTAN-40,202302000080008
2023-09-26 14:20:00,T012,SPT120018W,202301000127988
2023-09-26 14:21:00,T012,SPT120018W,202301000127989
2023-09-26 14:22:00,T014,OCTAN-40,202302000080009
2023-09-26 14:22:00,T012,SPT120018W,202301000127990
2023-09-26 14:24:00,T012,SPT120018W,202301000127991
2023-09-26 14:24:00,T014,OCTAN-40,202302000080010
2023-09-26 14:25:00,T012,SPT120018W,202301000127992
2023-09-26 14:26:00,T012,SPT120018W,202301000127993
2023-09-26 14:26:00,T014,OCTAN-40,202302000080007
