Stamp,Agent,Model,Nquadro
2023-09-26 16:20:49,T012,SPT120018W,202301000128082
2023-09-26 16:20:53,T013,SPT120018W,202302000080125
2023-09-26 16:22:24,T013,SPT120018W,202302000080126
2023-09-26 16:22:30,T012,SPT120018W,202301000128083
2023-09-26 16:23:24,T012,SPT120018W,202301000128084
2023-09-26 16:23:30,T013,SPT120018W,202302000080127
2023-09-26 16:24:14,T012,SPT120018W,202301000128085
2023-09-26 16:24:50,T013,SPT120018W,202302000080128
2023-09-26 16:25:33,T012,SPT120018W,202301000128086
2023-09-26 16:26:12,T013,SPT120018W,202302000080129
2023-09-26 16:27:11,T013,SPT120018W,202302000080130
2023-09-26 16:27:54,T012,SPT120018W,202301000128087
2023-09-26 16:29:15,T012,SPT120018W,202301000128088
2023-09-26 16:30:09,T013,SPT120018W,202302000080131
2023-09-26 16:30:27,T012,SPT120018W,202301000128089
2023-09-26 16:48:06,T012,SPT120018W,202301000128090
2023-09-26 16:49:07,T013,SPT120018W,202302000080132
2023-09-26 16:49:36,T012,SPT120018W,202301000128091
2023-09-26 16:50:13,T013,SPT120018W,202302000080133
2023-09-26 16:50:34,T012,SPT120018W,202301000128092
2023-09-26 16:52:02,T013,SPT120018W,202302000080134
2023-09-26 16:52:18,T012,SPT120018W,202301000128093
2023-09-26 16:53:10,T013,SPT120018W,202302000080135
2023-09-26 16:53:30,T012,SPT120018W,202301000128094
2023-09-26 16:54:27,T012,SPT120018W,202301000128095
2023-09-26 16:54:43,T013,SPT120018W,202302000080136
2023-09-26 16:55:55,T012,SPT120018W,202301000128096
2023-09-26 16:56:06,T013,SPT120018W,202302000080137
2023-09-26 16:56:54,T012,SPT120018W,202301000128098
2023-09-26 16:57:34,T013,SPT120018W,202302000080138
2023-09-26 16:58:33,T012,SPT120018W,202301000128097
2023-09-26 16:59:01,T013,SPT120018W,202302000080139
2023-09-26 16:59:33,T012,SPT120018W,202301000128099
2023-09-26 17:00:00,T013,SPT120018W,202302000080140
2023-09-26 17:01:08,T012,SPT120018W,202301000128100
2023-09-26 17:01:13,T013,SPT120018W,202302000080141
2023-09-26 17:02:18,T012,SPT120018W,202301000128101
2023-09-26 17:02:39,T013,SPT120018W,202302000080142
2023-09-26 17:03:30,T012,SPT120018W,202301000128102
2023-09-26 17:04:04,T013,SPT120018W,202302000080143
2023-09-26 17:05:18,T012,SPT120018W,202301000128103
2023-09-26 17:06:00,T013,SPT120018W,202302000080144
2023-09-26 17:06:51,T012,SPT120018W,202301000128104
2023-09-26 17:07:05,T013,SPT120018W,202302000080145
2023-09-26 17:07:50,T012,SPT120018W,202301000128104
2023-09-26 17:08:30,T013,SPT120018W,202302000080146
2023-09-26 17:08:39,T012,SPT120018W,202301000128105
2023-09-26 17:09:18,T013,SPT120018W,202302000080146
2023-09-26 17:09:30,T012,SPT120018W,202301000128106
2023-09-26 17:10:22,T013,SPT120018W,202302000080147
2023-09-26 17:10:24,T012,SPT120018W,202301000128107
2023-09-26 17:11:32,T013,SPT120018W,202302000080148
2023-09-26 17:11:45,T012,SPT120018W,202301000128108
2023-09-26 17:12:59,T013,SPT120018W,202302000080149
2023-09-26 17:13:35,T012,SPT120018W,202301000128109
2023-09-26 17:14:06,T013,SPT120018W,202302000080150
2023-09-26 17:14:31,T012,SPT120018W,202301000128110
2023-09-26 17:15:19,T013,SPT120018W,202302000080151
2023-09-26 17:15:51,T012,SPT120018W,202301000128111
2023-09-26 17:16:35,T013,SPT120018W,202302000080152
2023-09-26 17:17:16,T012,SPT120018W,202301000128112
2023-09-26 17:18:25,T012,SPT120018W,202301000128113
2023-09-26 17:18:31,T013,SPT120018W,202302000080153
2023-09-26 17:19:55,T013,SPT120018W,202302000080154
2023-09-26 17:20:20,T012,SPT120018W,202301000128114
2023-09-26 17:21:07,T013,SPT120018W,202302000080155
2023-09-26 17:21:24,T012,SPT120018W,202301000128115
2023-09-26 17:22:33,T012,SPT120018W,202301000128116
2023-09-26 17:22:38,T013,SPT120018W,202302000080156
2023-09-26 17:23:35,T012,SPT120018W,202301000128117
2023-09-26 17:24:04,T013,SPT120018W,202302000080157
2023-09-26 17:24:11,T012,SPT120018W,202301000128117
2023-09-26 17:24:58,T012,SPT120018W,202301000128118
2023-09-26 17:25:33,T013,SPT120018W,202302000080158
2023-09-26 17:26:14,T013,SPT120018W,202302000080158
2023-09-26 17:26:32,T012,SPT120018W,202301000128119
2023-09-26 17:26:56,T013,SPT120018W,202302000080158
2023-09-26 17:27:11,T012,SPT120018W,202301000128119
2023-09-26 17:28:17,T012,SPT120018W,202301000128120
2023-09-26 17:28:37,T013,SPT120018W,202302000080159
2023-09-26 17:29:36,T012,SPT120018W,202301000128121
2023-09-26 17:29:58,T013,SPT120018W,202302000080160
2023-09-26 17:30:45,T012,SPT120018W,202301000128122
2023-09-26 17:31:00,T013,SPT120018W,202302000080161
2023-09-26 17:31:53,T012,SPT120018W,202301000128123
2023-09-26 17:32:18,T013,SPT120018W,202302000080162
2023-09-26 17:33:36,T012,SPT120018W,202301000128124
2023-09-26 17:33:53,T013,SPT120018W,202302000080163
2023-09-26 17:34:49,T012,SPT120018W,202301000128125
2023-09-26 17:35:51,T012,SPT120018W,202301000128125
2023-09-26 17:36:18,T013,SPT120018W,202302000080164
2023-09-26 17:37:28,T013,SPT120018W,202302000080165
2023-09-26 17:38:46,T012,SPT120018W,202301000128126
2023-09-26 17:38:47,T013,SPT120018W,202302000080166
2023-09-26 17:39:27,T012,SPT120018W,202301000128127
2023-09-26 17:39:56,T013,SPT120018W,202302000080167
2023-09-26 17:41:11,T012,SPT120018W,202301000128128
2023-09-26 17:41:51,T012,SPT120018W,202301000128129
2023-09-26 17:42:37,T013,SPT120018W,202302000080168
2023-09-26 17:42:57,T012,SPT120018W,202301000128130
2023-09-26 17:43:39,T013,SPT120018W,202302000080169
2023-09-26 17:44:09,T012,SPT120018W,202301000128131
2023-09-26 17:44:50,T013,SPT120018W,202302000080170
2023-09-26 17:45:15,T012,SPT120018W,202301000128132
2023-09-26 17:46:37,T012,SPT120018W,202301000128133
2023-09-26 17:46:45,T013,SPT120018W,202302000080171
2023-09-26 17:47:47,T012,SPT120018W,202301000128134
2023-09-26 17:48:01,T013,SPT120018W,202302000080172
2023-09-26 17:49:03,T012,SPT120018W,202301000128135
2023-09-26 17:50:06,T013,SPT120018W,202302000080173
2023-09-26 17:50:50,T012,SPT120018W,202301000128136
2023-09-26 17:51:40,T013,SPT120018W,202302000080174
2023-09-26 17:52:50,T012,SPT120018W,202301000128137
2023-09-26 17:54:05,T012,SPT120018W,202301000128138
2023-09-26 17:54:54,T012,SPT120018W,202301000128138
2023-09-26 17:55:45,T012,SPT120018W,202301000128139
2023-09-26 17:56:50,T012,SPT120018W,202301000128140
2023-09-26 17:57:57,T012,SPT120018W,202301000128141
2023-09-26 17:58:18,T013,SPT120018W,202302000080175
