ts,gabarit
2023-10-03 12:58:53,3
2023-10-03 14:01:16,21
2023-10-03 14:03:10,14
2023-10-03 14:04:18,5
2023-10-03 14:05:35,17
2023-10-03 14:08:35,22
2023-10-03 14:09:52,10
2023-10-03 14:11:01,9
2023-10-03 14:11:57,1
2023-10-03 14:13:14,24
2023-10-03 14:14:54,19
2023-10-03 14:16:19,3
2023-10-03 14:17:27,5
2023-10-03 14:18:41,18
2023-10-03 14:19:55,17
2023-10-03 14:22:38,22
2023-10-03 14:24:14,10
2023-10-03 14:25:31,9
2023-10-03 14:26:40,1
2023-10-03 14:27:44,15
2023-10-03 14:28:56,19
2023-10-03 14:31:15,3
2023-10-03 14:32:20,5
2023-10-03 14:33:59,18
2023-10-03 14:35:51,17
2023-10-03 14:39:19,22
2023-10-03 14:40:29,9
2023-10-03 14:41:37,10
2023-10-03 14:42:48,15
2023-10-03 14:43:58,6
2023-10-03 14:45:26,19
2023-10-03 14:46:50,3
2023-10-03 14:48:14,5
2023-10-03 14:50:53,18
2023-10-03 14:53:12,14
2023-10-03 14:54:21,22
2023-10-03 14:55:36,9
2023-10-03 14:56:33,10
2023-10-03 14:57:43,1
2023-10-03 14:59:13,6
2023-10-03 15:00:24,19
2023-10-03 15:01:37,3
2023-10-03 15:03:27,24
2023-10-03 15:03:31,18
2023-10-03 15:05:09,18
2023-10-03 15:06:18,22
2023-10-03 15:06:20,22
2023-10-03 15:06:23,22
2023-10-03 15:06:25,22
2023-10-03 15:07:19,22
2023-10-03 15:07:34,7
2023-10-03 15:07:34,7
2023-10-03 15:08:25,7
2023-10-03 15:08:29,9
2023-10-03 15:08:31,9
2023-10-03 15:08:33,9
2023-10-03 15:09:39,9
2023-10-03 15:10:43,8
2023-10-03 15:12:54,1
2023-10-03 15:13:00,19
2023-10-03 15:13:02,19
2023-10-03 15:13:04,19
2023-10-03 15:13:06,19
2023-10-03 15:13:08,19
2023-10-03 15:14:02,19
2023-10-03 15:15:06,3
2023-10-03 15:16:25,15
2023-10-03 15:16:42,24
2023-10-03 15:16:43,24
2023-10-03 15:18:14,24
2023-10-03 15:18:18,18
2023-10-03 15:19:34,18
2023-10-03 15:19:37,5
2023-10-03 15:19:39,5
2023-10-03 15:20:38,5
2023-10-03 15:21:57,22
2023-10-03 15:23:18,7
2023-10-03 15:23:28,9
2023-10-03 15:23:28,9
2023-10-03 15:24:23,9
2023-10-03 15:25:41,8
2023-10-03 15:27:00,21
2023-10-03 15:30:01,3
2023-10-03 15:44:31,23
2023-10-03 15:44:36,23
2023-10-03 15:44:38,23
2023-10-03 15:44:40,23
2023-10-03 15:44:42,23
2023-10-03 15:44:47,23
2023-10-03 15:44:47,23
2023-10-03 15:44:49,23
2023-10-03 15:44:50,23
2023-10-03 15:45:19,23
2023-10-03 15:46:36,9
2023-10-03 15:47:54,8
2023-10-03 15:49:01,14
2023-10-03 15:50:04,21
2023-10-03 15:51:06,10
2023-10-03 15:51:08,10
2023-10-03 15:51:11,10
2023-10-03 15:52:52,3
2023-10-03 15:54:13,15
2023-10-03 15:55:43,5
2023-10-03 15:57:39,24
2023-10-03 15:58:55,16
2023-10-03 16:00:20,13
2023-10-03 16:01:30,6
2023-10-03 16:03:27,9
2023-10-03 16:05:21,8
2023-10-03 16:06:26,14
2023-10-03 16:08:08,10
2023-10-03 16:09:36,3
2023-10-03 16:10:56,15
2023-10-03 16:12:06,5
2023-10-03 16:13:39,2
2023-10-03 16:14:53,16
2023-10-03 16:14:55,16
2023-10-03 16:14:57,16
2023-10-03 16:14:59,16
2023-10-03 16:15:01,16
2023-10-03 16:15:03,16
2023-10-03 16:15:05,16
2023-10-03 16:15:07,16
2023-10-03 16:15:09,16
2023-10-03 16:15:11,16
2023-10-03 16:15:13,16
2023-10-03 16:15:15,16
2023-10-03 16:15:17,16
2023-10-03 16:15:19,16
2023-10-03 16:15:27,16
2023-10-03 16:15:28,16
2023-10-03 16:15:29,16
2023-10-03 16:15:31,16
2023-10-03 16:15:36,16
2023-10-03 16:15:37,16
2023-10-03 16:15:37,16
2023-10-03 16:15:39,16
2023-10-03 16:15:42,16
2023-10-03 16:15:44,16
2023-10-03 16:15:46,16
2023-10-03 16:15:48,16
2023-10-03 16:15:50,16
2023-10-03 16:15:52,16
2023-10-03 16:15:54,16
2023-10-03 16:17:50,23
2023-10-03 16:21:15,21
2023-10-03 16:48:29,9
2023-10-03 16:51:34,8
2023-10-03 16:51:35,8
2023-10-03 16:51:37,8
2023-10-03 16:51:39,8
2023-10-03 16:51:42,8
2023-10-03 16:51:44,8
2023-10-03 16:51:46,8
2023-10-03 16:51:48,8
2023-10-03 16:51:50,8
2023-10-03 16:51:52,8
2023-10-03 16:51:54,8
2023-10-03 16:51:56,8
2023-10-03 16:51:58,8
2023-10-03 16:52:00,8
2023-10-03 16:52:02,8
2023-10-03 16:52:04,8
2023-10-03 16:52:06,8
2023-10-03 16:52:08,8
2023-10-03 16:52:10,8
2023-10-03 16:52:12,8
2023-10-03 16:52:14,8
2023-10-03 16:52:16,8
2023-10-03 16:52:18,8
2023-10-03 16:52:20,8
2023-10-03 16:52:22,8
2023-10-03 16:52:24,8
2023-10-03 16:52:26,8
2023-10-03 16:52:28,8
2023-10-03 16:52:30,8
2023-10-03 16:52:32,8
2023-10-03 16:54:46,12
2023-10-03 16:56:26,14
2023-10-03 16:57:59,19
2023-10-03 16:59:45,15
2023-10-03 17:01:20,5
2023-10-03 17:02:29,11
2023-10-03 17:03:44,23
2023-10-03 17:06:41,21
2023-10-03 17:10:36,18
2023-10-03 17:13:31,15
2023-10-03 17:14:42,4
2023-10-03 17:17:07,24
2023-10-03 17:18:26,23
2023-10-03 17:21:11,6
2023-10-03 17:22:26,17
2023-10-03 17:23:51,12
2023-10-03 17:25:09,18
2023-10-03 17:26:25,19
2023-10-03 17:27:58,4
2023-10-03 17:29:39,14
2023-10-03 17:31:01,24
2023-10-03 17:32:24,23
2023-10-03 17:33:42,22
2023-10-03 17:36:29,17
2023-10-03 17:39:03,21
2023-10-03 17:40:19,9
2023-10-03 17:42:00,10
2023-10-03 17:43:18,19
2023-10-03 17:44:40,18
2023-10-03 17:45:56,14
2023-10-03 17:48:42,23
2023-10-03 17:48:48,5
2023-10-03 17:48:50,5
2023-10-03 17:48:52,5
2023-10-03 17:48:54,5
2023-10-03 17:48:56,5
2023-10-03 17:49:57,5
2023-10-03 17:51:00,22
2023-10-03 17:52:25,16
2023-10-03 17:53:49,21
2023-10-03 17:55:00,9
2023-10-03 17:56:39,10
